Timestamp,Date,Funding Rate,APY (annualized)
1764507600060,2025-11-30T13:00:00.060Z,1.250000e-5,8.21
1764511200007,2025-11-30T14:00:00.007Z,1.250000e-5,8.21
1764514800066,2025-11-30T15:00:00.066Z,4.662030e-5,30.63
1764518400049,2025-11-30T16:00:00.049Z,1.250000e-5,8.21
1764522000046,2025-11-30T17:00:00.046Z,1.250000e-5,8.21
1764525600097,2025-11-30T18:00:00.097Z,1.250000e-5,8.21
1764529200015,2025-11-30T19:00:00.015Z,1.250000e-5,8.21
1764532800096,2025-11-30T20:00:00.096Z,1.250000e-5,8.21
1764536400035,2025-11-30T21:00:00.035Z,1.250000e-5,8.21
1764540000056,2025-11-30T22:00:00.056Z,1.250000e-5,8.21
1764543600008,2025-11-30T23:00:00.008Z,1.250000e-5,8.21
1764547200073,2025-12-01T00:00:00.073Z,1.250000e-5,8.21
1764550800076,2025-12-01T01:00:00.076Z,1.250000e-5,8.21
1764554400003,2025-12-01T02:00:00.003Z,1.250000e-5,8.21
1764558000027,2025-12-01T03:00:00.027Z,1.911740e-5,12.56
1764561600028,2025-12-01T04:00:00.028Z,1.250000e-5,8.21
1764565200048,2025-12-01T05:00:00.048Z,1.250000e-5,8.21
1764568800029,2025-12-01T06:00:00.029Z,1.250000e-5,8.21
1764572400034,2025-12-01T07:00:00.034Z,1.250000e-5,8.21
1764576000014,2025-12-01T08:00:00.014Z,1.250000e-5,8.21
1764579600010,2025-12-01T09:00:00.010Z,1.250000e-5,8.21
1764583200038,2025-12-01T10:00:00.038Z,1.250000e-5,8.21
1764586800036,2025-12-01T11:00:00.036Z,1.250000e-5,8.21
1764590400066,2025-12-01T12:00:00.066Z,1.250000e-5,8.21
1764594000024,2025-12-01T13:00:00.024Z,1.250000e-5,8.21
1764597600024,2025-12-01T14:00:00.024Z,1.250000e-5,8.21
1764601200067,2025-12-01T15:00:00.067Z,1.250000e-5,8.21
1764604800069,2025-12-01T16:00:00.069Z,1.250000e-5,8.21
1764608400021,2025-12-01T17:00:00.021Z,1.250000e-5,8.21
1764612000060,2025-12-01T18:00:00.060Z,1.250000e-5,8.21
1764615600000,2025-12-01T19:00:00.000Z,1.250000e-5,8.21
1764619200070,2025-12-01T20:00:00.070Z,1.250000e-5,8.21
1764622800006,2025-12-01T21:00:00.006Z,1.250000e-5,8.21
1764626400103,2025-12-01T22:00:00.103Z,1.250000e-5,8.21
1764630000062,2025-12-01T23:00:00.062Z,1.250000e-5,8.21
1764633600052,2025-12-02T00:00:00.052Z,1.250000e-5,8.21
1764637200062,2025-12-02T01:00:00.062Z,1.250000e-5,8.21
1764640800027,2025-12-02T02:00:00.027Z,1.250000e-5,8.21
1764644400060,2025-12-02T03:00:00.060Z,1.250000e-5,8.21
1764648000023,2025-12-02T04:00:00.023Z,1.250000e-5,8.21
1764651600061,2025-12-02T05:00:00.061Z,1.250000e-5,8.21
1764655200036,2025-12-02T06:00:00.036Z,1.250000e-5,8.21
1764658800001,2025-12-02T07:00:00.001Z,1.250000e-5,8.21
1764662400104,2025-12-02T08:00:00.104Z,1.250000e-5,8.21
1764666000038,2025-12-02T09:00:00.038Z,1.517840e-5,9.97
1764669600047,2025-12-02T10:00:00.047Z,1.535580e-5,10.09
1764673200037,2025-12-02T11:00:00.037Z,1.498000e-5,9.84
1764676800092,2025-12-02T12:00:00.092Z,1.250000e-5,8.21
1764680400029,2025-12-02T13:00:00.029Z,1.250000e-5,8.21
1764684000078,2025-12-02T14:00:00.078Z,1.250000e-5,8.21
1764687600070,2025-12-02T15:00:00.070Z,1.250000e-5,8.21
1764691200048,2025-12-02T16:00:00.048Z,-1.560200e-6,-1.03
1764694800058,2025-12-02T17:00:00.058Z,1.250000e-5,8.21
1764698400022,2025-12-02T18:00:00.022Z,1.250000e-5,8.21
1764702000027,2025-12-02T19:00:00.027Z,1.250000e-5,8.21
1764705600007,2025-12-02T20:00:00.007Z,1.250000e-5,8.21
1764709200115,2025-12-02T21:00:00.115Z,1.250000e-5,8.21
1764712800050,2025-12-02T22:00:00.050Z,1.250000e-5,8.21
1764716400064,2025-12-02T23:00:00.064Z,1.250000e-5,8.21
1764720000098,2025-12-03T00:00:00.098Z,1.250000e-5,8.21
1764723600052,2025-12-03T01:00:00.052Z,1.250000e-5,8.21
1764727200028,2025-12-03T02:00:00.028Z,1.250000e-5,8.21
1764730800017,2025-12-03T03:00:00.017Z,1.250000e-5,8.21
1764734400010,2025-12-03T04:00:00.010Z,1.250000e-5,8.21
1764738000062,2025-12-03T05:00:00.062Z,1.250000e-5,8.21
1764741600007,2025-12-03T06:00:00.007Z,1.250000e-5,8.21
1764745200016,2025-12-03T07:00:00.016Z,1.250000e-5,8.21
1764748800016,2025-12-03T08:00:00.016Z,1.250000e-5,8.21
1764752400099,2025-12-03T09:00:00.099Z,1.250000e-5,8.21
1764756000051,2025-12-03T10:00:00.051Z,1.250000e-5,8.21
1764759600008,2025-12-03T11:00:00.008Z,1.250000e-5,8.21
1764763200008,2025-12-03T12:00:00.008Z,1.250000e-5,8.21
1764766800033,2025-12-03T13:00:00.033Z,1.250000e-5,8.21
1764770400068,2025-12-03T14:00:00.068Z,1.250000e-5,8.21
1764774000020,2025-12-03T15:00:00.020Z,1.250000e-5,8.21
1764777600116,2025-12-03T16:00:00.116Z,1.250000e-5,8.21
1764781200035,2025-12-03T17:00:00.035Z,1.250000e-5,8.21
1764784800043,2025-12-03T18:00:00.043Z,1.250000e-5,8.21
1764788400000,2025-12-03T19:00:00.000Z,1.250000e-5,8.21
1764792000036,2025-12-03T20:00:00.036Z,1.250000e-5,8.21
1764795600027,2025-12-03T21:00:00.027Z,1.250000e-5,8.21
1764799200024,2025-12-03T22:00:00.024Z,1.250000e-5,8.21
1764802800029,2025-12-03T23:00:00.029Z,1.250000e-5,8.21
1764806400032,2025-12-04T00:00:00.032Z,1.250000e-5,8.21
1764810000010,2025-12-04T01:00:00.010Z,1.250000e-5,8.21
1764813600079,2025-12-04T02:00:00.079Z,2.669260e-5,17.54
1764817200010,2025-12-04T03:00:00.010Z,2.921410e-5,19.19
1764820800038,2025-12-04T04:00:00.038Z,1.250000e-5,8.21
1764824400064,2025-12-04T05:00:00.064Z,1.250000e-5,8.21
1764828000059,2025-12-04T06:00:00.059Z,1.250000e-5,8.21
1764831600011,2025-12-04T07:00:00.011Z,1.250000e-5,8.21
1764835200049,2025-12-04T08:00:00.049Z,1.250000e-5,8.21
1764838800085,2025-12-04T09:00:00.085Z,1.250000e-5,8.21
1764842400081,2025-12-04T10:00:00.081Z,1.250000e-5,8.21
1764846000050,2025-12-04T11:00:00.050Z,1.250000e-5,8.21
1764849600031,2025-12-04T12:00:00.031Z,1.250000e-5,8.21
1764853200064,2025-12-04T13:00:00.064Z,1.250000e-5,8.21
1764856800041,2025-12-04T14:00:00.041Z,1.250000e-5,8.21
1764860400047,2025-12-04T15:00:00.047Z,1.250000e-5,8.21
1764864000010,2025-12-04T16:00:00.010Z,1.250000e-5,8.21
1764867600054,2025-12-04T17:00:00.054Z,1.250000e-5,8.21
1764871200008,2025-12-04T18:00:00.008Z,1.250000e-5,8.21
1764874800044,2025-12-04T19:00:00.044Z,1.250000e-5,8.21
1764878400021,2025-12-04T20:00:00.021Z,1.250000e-5,8.21
1764882000078,2025-12-04T21:00:00.078Z,1.250000e-5,8.21
1764885600034,2025-12-04T22:00:00.034Z,1.250000e-5,8.21
1764889200015,2025-12-04T23:00:00.015Z,1.250000e-5,8.21
1764892800002,2025-12-05T00:00:00.002Z,1.250000e-5,8.21
1764896400035,2025-12-05T01:00:00.035Z,1.250000e-5,8.21
1764900000021,2025-12-05T02:00:00.021Z,1.250000e-5,8.21
1764903600048,2025-12-05T03:00:00.048Z,1.250000e-5,8.21
1764907200066,2025-12-05T04:00:00.066Z,1.250000e-5,8.21
1764910800044,2025-12-05T05:00:00.044Z,1.250000e-5,8.21
1764914400033,2025-12-05T06:00:00.033Z,1.250000e-5,8.21
1764918000050,2025-12-05T07:00:00.050Z,1.250000e-5,8.21
1764921600032,2025-12-05T08:00:00.032Z,1.250000e-5,8.21
1764925200019,2025-12-05T09:00:00.019Z,1.250000e-5,8.21
1764928800035,2025-12-05T10:00:00.035Z,1.250000e-5,8.21
1764932400077,2025-12-05T11:00:00.077Z,1.250000e-5,8.21
1764936000030,2025-12-05T12:00:00.030Z,1.250000e-5,8.21
1764939600062,2025-12-05T13:00:00.062Z,1.250000e-5,8.21
1764943200047,2025-12-05T14:00:00.047Z,1.250000e-5,8.21
1764946800036,2025-12-05T15:00:00.036Z,2.800220e-5,18.40
1764950400000,2025-12-05T16:00:00.000Z,1.250000e-5,8.21
1764954000026,2025-12-05T17:00:00.026Z,1.250000e-5,8.21
1764957600054,2025-12-05T18:00:00.054Z,1.250000e-5,8.21
1764961200086,2025-12-05T19:00:00.086Z,1.250000e-5,8.21
1764964800004,2025-12-05T20:00:00.004Z,1.250000e-5,8.21
1764968400036,2025-12-05T21:00:00.036Z,1.250000e-5,8.21
1764972000035,2025-12-05T22:00:00.035Z,1.250000e-5,8.21
1764975600012,2025-12-05T23:00:00.012Z,1.250000e-5,8.21
1764979200052,2025-12-06T00:00:00.052Z,1.250000e-5,8.21
1764982800110,2025-12-06T01:00:00.110Z,1.250000e-5,8.21
1764986400011,2025-12-06T02:00:00.011Z,1.250000e-5,8.21
1764990000053,2025-12-06T03:00:00.053Z,1.250000e-5,8.21
1764993600025,2025-12-06T04:00:00.025Z,1.250000e-5,8.21
1764997200044,2025-12-06T05:00:00.044Z,1.250000e-5,8.21
1765000800010,2025-12-06T06:00:00.010Z,1.250000e-5,8.21
1765004400052,2025-12-06T07:00:00.052Z,1.250000e-5,8.21
1765008000049,2025-12-06T08:00:00.049Z,1.250000e-5,8.21
1765011600050,2025-12-06T09:00:00.050Z,1.250000e-5,8.21
1765015200024,2025-12-06T10:00:00.024Z,1.250000e-5,8.21
1765018800005,2025-12-06T11:00:00.005Z,1.250000e-5,8.21
1765022400038,2025-12-06T12:00:00.038Z,1.250000e-5,8.21
1765026000034,2025-12-06T13:00:00.034Z,1.250000e-5,8.21
1765029600047,2025-12-06T14:00:00.047Z,1.250000e-5,8.21
1765033200028,2025-12-06T15:00:00.028Z,1.250000e-5,8.21
1765036800107,2025-12-06T16:00:00.107Z,1.250000e-5,8.21
1765040400025,2025-12-06T17:00:00.025Z,1.250000e-5,8.21
1765044000046,2025-12-06T18:00:00.046Z,1.250000e-5,8.21
1765047600065,2025-12-06T19:00:00.065Z,1.250000e-5,8.21
1765051200038,2025-12-06T20:00:00.038Z,1.250000e-5,8.21
1765054800067,2025-12-06T21:00:00.067Z,1.250000e-5,8.21
1765058400120,2025-12-06T22:00:00.120Z,1.250000e-5,8.21
1765062000058,2025-12-06T23:00:00.058Z,1.250000e-5,8.21
1765065600005,2025-12-07T00:00:00.005Z,1.250000e-5,8.21
1765069200048,2025-12-07T01:00:00.048Z,1.250000e-5,8.21
1765072800012,2025-12-07T02:00:00.012Z,1.250000e-5,8.21
1765076400047,2025-12-07T03:00:00.047Z,1.250000e-5,8.21
1765080000147,2025-12-07T04:00:00.147Z,1.250000e-5,8.21
1765083600081,2025-12-07T05:00:00.081Z,1.250000e-5,8.21
1765087200041,2025-12-07T06:00:00.041Z,1.250000e-5,8.21
1765090800003,2025-12-07T07:00:00.003Z,1.250000e-5,8.21
1765094400025,2025-12-07T08:00:00.025Z,1.250000e-5,8.21
1765098000033,2025-12-07T09:00:00.033Z,1.250000e-5,8.21
1765101600096,2025-12-07T10:00:00.096Z,3.155660e-5,20.73
1765105200107,2025-12-07T11:00:00.107Z,7.454340e-5,48.98
1765108800022,2025-12-07T12:00:00.022Z,6.582030e-5,43.24
1765112400015,2025-12-07T13:00:00.015Z,1.250000e-5,8.21
1765116000007,2025-12-07T14:00:00.007Z,1.250000e-5,8.21
1765119600003,2025-12-07T15:00:00.003Z,1.250000e-5,8.21
1765123200031,2025-12-07T16:00:00.031Z,1.250000e-5,8.21
1765126800002,2025-12-07T17:00:00.002Z,1.250000e-5,8.21
1765130400040,2025-12-07T18:00:00.040Z,1.250000e-5,8.21
1765134000096,2025-12-07T19:00:00.096Z,1.250000e-5,8.21
1765137600036,2025-12-07T20:00:00.036Z,1.250000e-5,8.21
1765141200009,2025-12-07T21:00:00.009Z,1.250000e-5,8.21
1765144800031,2025-12-07T22:00:00.031Z,1.250000e-5,8.21
1765148400067,2025-12-07T23:00:00.067Z,1.250000e-5,8.21
1765152000031,2025-12-08T00:00:00.031Z,1.250000e-5,8.21
1765155600152,2025-12-08T01:00:00.152Z,1.250000e-5,8.21
1765159200010,2025-12-08T02:00:00.010Z,1.250000e-5,8.21
1765162800024,2025-12-08T03:00:00.024Z,2.170610e-5,14.26
1765166400007,2025-12-08T04:00:00.007Z,1.501790e-5,9.87
1765170000036,2025-12-08T05:00:00.036Z,1.250000e-5,8.21
1765173600056,2025-12-08T06:00:00.056Z,1.250000e-5,8.21
1765177200006,2025-12-08T07:00:00.006Z,1.250000e-5,8.21
1765180800113,2025-12-08T08:00:00.113Z,1.250000e-5,8.21
1765184400062,2025-12-08T09:00:00.062Z,1.250000e-5,8.21
1765188000041,2025-12-08T10:00:00.041Z,1.250000e-5,8.21
1765191600085,2025-12-08T11:00:00.085Z,1.250000e-5,8.21
1765195200019,2025-12-08T12:00:00.019Z,1.250000e-5,8.21
1765198800077,2025-12-08T13:00:00.077Z,1.250000e-5,8.21
1765202400056,2025-12-08T14:00:00.056Z,1.250000e-5,8.21
1765206000011,2025-12-08T15:00:00.011Z,1.250000e-5,8.21
1765209600037,2025-12-08T16:00:00.037Z,1.250000e-5,8.21
1765213200037,2025-12-08T17:00:00.037Z,1.250000e-5,8.21
1765216800053,2025-12-08T18:00:00.053Z,2.400600e-6,1.58
1765220400047,2025-12-08T19:00:00.047Z,-5.097300e-6,-3.35
1765224000021,2025-12-08T20:00:00.021Z,1.250000e-5,8.21
1765227600150,2025-12-08T21:00:00.150Z,1.250000e-5,8.21
1765231200004,2025-12-08T22:00:00.004Z,1.250000e-5,8.21
1765234800059,2025-12-08T23:00:00.059Z,1.250000e-5,8.21
1765238400087,2025-12-09T00:00:00.087Z,1.250000e-5,8.21
1765242000022,2025-12-09T01:00:00.022Z,1.250000e-5,8.21
1765245600045,2025-12-09T02:00:00.045Z,3.088700e-6,2.03
1765249200064,2025-12-09T03:00:00.064Z,1.250000e-5,8.21
1765252800033,2025-12-09T04:00:00.033Z,1.250000e-5,8.21
1765256400043,2025-12-09T05:00:00.043Z,1.250000e-5,8.21
1765260000001,2025-12-09T06:00:00.001Z,1.250000e-5,8.21
1765263600090,2025-12-09T07:00:00.090Z,5.976960e-5,39.27
1765267200041,2025-12-09T08:00:00.041Z,4.068910e-5,26.73
1765270800045,2025-12-09T09:00:00.045Z,3.656320e-5,24.02
1765274400025,2025-12-09T10:00:00.025Z,2.867810e-5,18.84
1765278000029,2025-12-09T11:00:00.029Z,6.398030e-5,42.04
1765281600077,2025-12-09T12:00:00.077Z,1.250000e-5,8.21
1765285200052,2025-12-09T13:00:00.052Z,1.250000e-5,8.21
1765288800043,2025-12-09T14:00:00.043Z,1.250000e-5,8.21
1765292400058,2025-12-09T15:00:00.058Z,3.466070e-5,22.77
1765296000007,2025-12-09T16:00:00.007Z,1.250000e-5,8.21
1765299600005,2025-12-09T17:00:00.005Z,1.250000e-5,8.21
1765303200021,2025-12-09T18:00:00.021Z,1.250000e-5,8.21
1765306800066,2025-12-09T19:00:00.066Z,1.250000e-5,8.21
1765310400008,2025-12-09T20:00:00.008Z,1.250000e-5,8.21
1765314000033,2025-12-09T21:00:00.033Z,1.250000e-5,8.21
1765317600103,2025-12-09T22:00:00.103Z,1.250000e-5,8.21
1765321200008,2025-12-09T23:00:00.008Z,1.250000e-5,8.21
1765324800013,2025-12-10T00:00:00.013Z,1.250000e-5,8.21
1765328400046,2025-12-10T01:00:00.046Z,1.250000e-5,8.21
1765332000101,2025-12-10T02:00:00.101Z,1.250000e-5,8.21
1765335600000,2025-12-10T03:00:00.000Z,1.250000e-5,8.21
1765339200090,2025-12-10T04:00:00.090Z,1.250000e-5,8.21
1765342800079,2025-12-10T05:00:00.079Z,1.250000e-5,8.21
1765346400065,2025-12-10T06:00:00.065Z,1.250000e-5,8.21
1765350000025,2025-12-10T07:00:00.025Z,1.250000e-5,8.21
1765353600023,2025-12-10T08:00:00.023Z,1.250000e-5,8.21
1765357200031,2025-12-10T09:00:00.031Z,1.250000e-5,8.21
1765360800108,2025-12-10T10:00:00.108Z,1.250000e-5,8.21
1765364400050,2025-12-10T11:00:00.050Z,1.250000e-5,8.21
1765368000051,2025-12-10T12:00:00.051Z,1.250000e-5,8.21
1765371600033,2025-12-10T13:00:00.033Z,1.250000e-5,8.21
1765375200003,2025-12-10T14:00:00.003Z,1.250000e-5,8.21
1765378800139,2025-12-10T15:00:00.139Z,1.250000e-5,8.21
1765382400003,2025-12-10T16:00:00.003Z,1.708990e-5,11.23
1765386000019,2025-12-10T17:00:00.019Z,1.250000e-5,8.21
1765389600058,2025-12-10T18:00:00.058Z,1.250000e-5,8.21
1765393200036,2025-12-10T19:00:00.036Z,1.250000e-5,8.21
1765396800105,2025-12-10T20:00:00.105Z,1.250000e-5,8.21
1765400400013,2025-12-10T21:00:00.013Z,1.250000e-5,8.21
1765404000057,2025-12-10T22:00:00.057Z,1.250000e-5,8.21
1765407600000,2025-12-10T23:00:00.000Z,1.250000e-5,8.21
1765411200043,2025-12-11T00:00:00.043Z,1.250000e-5,8.21
1765414800002,2025-12-11T01:00:00.002Z,1.078250e-5,7.08
1765418400017,2025-12-11T02:00:00.017Z,1.250000e-5,8.21
1765422000029,2025-12-11T03:00:00.029Z,1.250000e-5,8.21
1765425600035,2025-12-11T04:00:00.035Z,1.250000e-5,8.21
1765429200039,2025-12-11T05:00:00.039Z,1.250000e-5,8.21
1765432800044,2025-12-11T06:00:00.044Z,1.250000e-5,8.21
1765436400030,2025-12-11T07:00:00.030Z,1.250000e-5,8.21
1765440000002,2025-12-11T08:00:00.002Z,1.250000e-5,8.21
1765443600086,2025-12-11T09:00:00.086Z,1.250000e-5,8.21
1765447200017,2025-12-11T10:00:00.017Z,1.250000e-5,8.21
1765450800074,2025-12-11T11:00:00.074Z,1.250000e-5,8.21
1765454400085,2025-12-11T12:00:00.085Z,1.250000e-5,8.21
1765458000016,2025-12-11T13:00:00.016Z,2.915560e-5,19.16
1765461600053,2025-12-11T14:00:00.053Z,2.929770e-5,19.25
1765465200033,2025-12-11T15:00:00.033Z,1.425440e-5,9.37
1765468800037,2025-12-11T16:00:00.037Z,1.250000e-5,8.21
1765472400009,2025-12-11T17:00:00.009Z,1.250000e-5,8.21
1765476000065,2025-12-11T18:00:00.065Z,1.250000e-5,8.21
1765479600050,2025-12-11T19:00:00.050Z,1.250000e-5,8.21
1765483200102,2025-12-11T20:00:00.102Z,1.713610e-5,11.26
1765486800008,2025-12-11T21:00:00.008Z,1.250000e-5,8.21
1765490400002,2025-12-11T22:00:00.002Z,1.250000e-5,8.21
1765494000050,2025-12-11T23:00:00.050Z,1.250000e-5,8.21
1765497600018,2025-12-12T00:00:00.018Z,1.250000e-5,8.21
1765501200171,2025-12-12T01:00:00.171Z,1.250000e-5,8.21
1765504800053,2025-12-12T02:00:00.053Z,1.250000e-5,8.21
1765508400087,2025-12-12T03:00:00.087Z,1.250000e-5,8.21
1765512000006,2025-12-12T04:00:00.006Z,1.250000e-5,8.21
1765515600009,2025-12-12T05:00:00.009Z,1.250000e-5,8.21
1765519200066,2025-12-12T06:00:00.066Z,1.250000e-5,8.21
1765522800063,2025-12-12T07:00:00.063Z,1.250000e-5,8.21
1765526400062,2025-12-12T08:00:00.062Z,1.250000e-5,8.21
1765530000026,2025-12-12T09:00:00.026Z,1.250000e-5,8.21
1765533600066,2025-12-12T10:00:00.066Z,1.250000e-5,8.21
1765537200038,2025-12-12T11:00:00.038Z,1.250000e-5,8.21
1765540800034,2025-12-12T12:00:00.034Z,1.250000e-5,8.21
1765544400065,2025-12-12T13:00:00.065Z,1.250000e-5,8.21
1765548000016,2025-12-12T14:00:00.016Z,1.250000e-5,8.21
1765551600036,2025-12-12T15:00:00.036Z,1.250000e-5,8.21
1765555200063,2025-12-12T16:00:00.063Z,1.250000e-5,8.21
1765558800048,2025-12-12T17:00:00.048Z,1.250000e-5,8.21
1765562400100,2025-12-12T18:00:00.100Z,2.374000e-5,15.60
1765566000047,2025-12-12T19:00:00.047Z,1.843290e-5,12.11
1765569600061,2025-12-12T20:00:00.061Z,1.250000e-5,8.21
1765573200053,2025-12-12T21:00:00.053Z,1.250000e-5,8.21
1765576800043,2025-12-12T22:00:00.043Z,1.250000e-5,8.21
1765580400048,2025-12-12T23:00:00.048Z,1.250000e-5,8.21
1765584000091,2025-12-13T00:00:00.091Z,1.250000e-5,8.21
1765587600043,2025-12-13T01:00:00.043Z,1.250000e-5,8.21
1765591200027,2025-12-13T02:00:00.027Z,1.250000e-5,8.21
1765594800090,2025-12-13T03:00:00.090Z,1.250000e-5,8.21
1765598400011,2025-12-13T04:00:00.011Z,1.250000e-5,8.21
1765602000068,2025-12-13T05:00:00.068Z,1.250000e-5,8.21
1765605600030,2025-12-13T06:00:00.030Z,1.250000e-5,8.21
1765609200002,2025-12-13T07:00:00.002Z,1.250000e-5,8.21
1765612800054,2025-12-13T08:00:00.054Z,1.250000e-5,8.21
1765616400047,2025-12-13T09:00:00.047Z,1.250000e-5,8.21
1765620000009,2025-12-13T10:00:00.009Z,1.250000e-5,8.21
1765623600027,2025-12-13T11:00:00.027Z,1.250000e-5,8.21
1765627200024,2025-12-13T12:00:00.024Z,1.250000e-5,8.21
1765630800079,2025-12-13T13:00:00.079Z,1.250000e-5,8.21
1765634400061,2025-12-13T14:00:00.061Z,1.250000e-5,8.21
1765638000113,2025-12-13T15:00:00.113Z,1.250000e-5,8.21
1765641600054,2025-12-13T16:00:00.054Z,1.250000e-5,8.21
1765645200085,2025-12-13T17:00:00.085Z,1.250000e-5,8.21
1765648800079,2025-12-13T18:00:00.079Z,1.250000e-5,8.21
1765652400003,2025-12-13T19:00:00.003Z,1.250000e-5,8.21
1765656000137,2025-12-13T20:00:00.137Z,1.250000e-5,8.21
1765659600031,2025-12-13T21:00:00.031Z,1.250000e-5,8.21
1765663200014,2025-12-13T22:00:00.014Z,1.250000e-5,8.21
1765666800022,2025-12-13T23:00:00.022Z,1.250000e-5,8.21
1765670400071,2025-12-14T00:00:00.071Z,1.250000e-5,8.21
1765674000077,2025-12-14T01:00:00.077Z,1.398780e-5,9.19
1765677600004,2025-12-14T02:00:00.004Z,1.945640e-5,12.78
1765681200045,2025-12-14T03:00:00.045Z,1.250000e-5,8.21
1765684800070,2025-12-14T04:00:00.070Z,1.250000e-5,8.21
1765688400007,2025-12-14T05:00:00.007Z,1.250000e-5,8.21
1765692000066,2025-12-14T06:00:00.066Z,3.790630e-5,24.90
1765695600048,2025-12-14T07:00:00.048Z,1.721010e-5,11.31
1765699200098,2025-12-14T08:00:00.098Z,2.734200e-5,17.96
1765702800052,2025-12-14T09:00:00.052Z,2.724460e-5,17.90
1765706400041,2025-12-14T10:00:00.041Z,1.250000e-5,8.21
1765710000121,2025-12-14T11:00:00.121Z,1.250000e-5,8.21
1765713600014,2025-12-14T12:00:00.014Z,1.250000e-5,8.21
1765717200017,2025-12-14T13:00:00.017Z,1.250000e-5,8.21
1765720800060,2025-12-14T14:00:00.060Z,2.418990e-5,15.89
1765724400031,2025-12-14T15:00:00.031Z,1.250000e-5,8.21
1765728000070,2025-12-14T16:00:00.070Z,1.250000e-5,8.21
1765731600069,2025-12-14T17:00:00.069Z,1.250000e-5,8.21
1765735200047,2025-12-14T18:00:00.047Z,1.250000e-5,8.21
1765738800044,2025-12-14T19:00:00.044Z,2.998280e-5,19.70
1765742400047,2025-12-14T20:00:00.047Z,5.238570e-5,34.42
1765746000068,2025-12-14T21:00:00.068Z,3.619300e-5,23.78
1765749600087,2025-12-14T22:00:00.087Z,1.930640e-5,12.68
1765753200015,2025-12-14T23:00:00.015Z,1.250000e-5,8.21
1765756800088,2025-12-15T00:00:00.088Z,1.250000e-5,8.21
1765760400010,2025-12-15T01:00:00.010Z,1.250000e-5,8.21
1765764000047,2025-12-15T02:00:00.047Z,1.250000e-5,8.21
1765767600076,2025-12-15T03:00:00.076Z,1.250000e-5,8.21
1765771200021,2025-12-15T04:00:00.021Z,1.250000e-5,8.21
1765774800059,2025-12-15T05:00:00.059Z,1.250000e-5,8.21
1765778400047,2025-12-15T06:00:00.047Z,2.341590e-5,15.38
1765782000042,2025-12-15T07:00:00.042Z,1.392120e-5,9.15
1765785600082,2025-12-15T08:00:00.082Z,2.062290e-5,13.55
1765789200059,2025-12-15T09:00:00.059Z,2.968690e-5,19.50
1765792800075,2025-12-15T10:00:00.075Z,1.250000e-5,8.21
1765796400123,2025-12-15T11:00:00.123Z,3.048810e-5,20.03
1765800000009,2025-12-15T12:00:00.009Z,2.399650e-5,15.77
1765803600004,2025-12-15T13:00:00.004Z,2.038550e-5,13.39
1765807200067,2025-12-15T14:00:00.067Z,1.250000e-5,8.21
1765810800001,2025-12-15T15:00:00.001Z,1.250000e-5,8.21
1765814400063,2025-12-15T16:00:00.063Z,1.250000e-5,8.21
1765818000112,2025-12-15T17:00:00.112Z,1.623780e-5,10.67
1765821600057,2025-12-15T18:00:00.057Z,1.250000e-5,8.21
1765825200060,2025-12-15T19:00:00.060Z,1.250000e-5,8.21
1765828800032,2025-12-15T20:00:00.032Z,1.250000e-5,8.21
1765832400059,2025-12-15T21:00:00.059Z,1.250000e-5,8.21
1765836000047,2025-12-15T22:00:00.047Z,1.633320e-5,10.73
1765839600069,2025-12-15T23:00:00.069Z,1.252460e-5,8.23
1765843200079,2025-12-16T00:00:00.079Z,1.438430e-5,9.45
1765846800072,2025-12-16T01:00:00.072Z,1.250000e-5,8.21
1765850400054,2025-12-16T02:00:00.054Z,1.250000e-5,8.21
1765854000051,2025-12-16T03:00:00.051Z,1.476920e-5,9.70
1765857600068,2025-12-16T04:00:00.068Z,1.250000e-5,8.21
1765861200036,2025-12-16T05:00:00.036Z,1.250000e-5,8.21
1765864800047,2025-12-16T06:00:00.047Z,1.250000e-5,8.21
1765868400012,2025-12-16T07:00:00.012Z,1.250000e-5,8.21
1765872000101,2025-12-16T08:00:00.101Z,1.250000e-5,8.21
1765875600077,2025-12-16T09:00:00.077Z,1.250000e-5,8.21
1765879200029,2025-12-16T10:00:00.029Z,1.250000e-5,8.21
1765882800055,2025-12-16T11:00:00.055Z,1.250000e-5,8.21
1765886400047,2025-12-16T12:00:00.047Z,1.250000e-5,8.21
1765890000026,2025-12-16T13:00:00.026Z,1.250000e-5,8.21
1765893600003,2025-12-16T14:00:00.003Z,1.250000e-5,8.21
1765897200025,2025-12-16T15:00:00.025Z,1.250000e-5,8.21
1765900800075,2025-12-16T16:00:00.075Z,1.250000e-5,8.21
1765904400045,2025-12-16T17:00:00.045Z,1.250000e-5,8.21
1765908000063,2025-12-16T18:00:00.063Z,1.250000e-5,8.21
1765911600014,2025-12-16T19:00:00.014Z,2.179300e-5,14.32
1765915200180,2025-12-16T20:00:00.180Z,1.250000e-5,8.21
1765918800001,2025-12-16T21:00:00.001Z,1.250000e-5,8.21
1765922400081,2025-12-16T22:00:00.081Z,1.250000e-5,8.21
1765926000079,2025-12-16T23:00:00.079Z,1.250000e-5,8.21
1765929600013,2025-12-17T00:00:00.013Z,1.250000e-5,8.21
1765933200109,2025-12-17T01:00:00.109Z,1.250000e-5,8.21
1765936800088,2025-12-17T02:00:00.088Z,1.250000e-5,8.21
1765940400065,2025-12-17T03:00:00.065Z,1.250000e-5,8.21
